GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),ALCOHOLTYPE (CODE),ALCOHOLTYPE (DISPLAY),ALCOHOLTYPE (URL),NATIONALSYSTEMTYPE (CODE),NATIONALSYSTEMTYPE (DISPLAY),NATIONALSYSTEMTYPE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
SA_0000001689,"Age-standardized DALYs, cerebrovascular disease, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,285,285.00000,,,,,
SA_0000001436,"Age-standardized DALYs, violence, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,21,21.00000,,,,,
SA_0000001436,"Age-standardized DALYs, violence, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,32,32.00000,,,,,
SA_0000001477,Social costs of alcohol use in millions US$,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1394,,,,PUBLISHED,Published,,1997,1997,,EUR,1997,1997,Europe,,,,,FRA,France,,,,,,,,,,,25347.4,25347.40000,,,,,
RSUD_58,Methadone provision in clinical and community-based settings,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2552,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,yes,,,,,,
RSUD_58,Methadone provision in clinical and community-based settings,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2552,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,yes,,,,,,
RSUD_59,Buprenorphine provision in clinical and community-based settings,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2553,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,yes,,,,,,
RSUD_59,Buprenorphine provision in clinical and community-based settings,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2553,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,yes,,,,,,
RSUD_58,Methadone provision in clinical and community-based settings,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2552,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,yes,,,,,,
RSUD_62,Supervision requirements for buprenorphine administration,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2556,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,no,,,,,,
RSUD_59,Buprenorphine provision in clinical and community-based settings,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2553,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,yes,,,,,,
RSUD_55,Buprenorphine used for detoxification or maintenance,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2549,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,Detoxification and maintenance,,,,,,
RSUD_12,Substance use policy at the national level,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2508,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,,,,,,,yes,,,,,,
SA_0000001473,"Alcohol-related disease mortality, per 100,000 (15+ years)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2337,,,,PUBLISHED,Published,,1999,1999,,EUR,1999,1999,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,80.9,80.90000,,,,,
SA_0000001465,"Hospital discharges, alcohol-related injuries and poisoning, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2330,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,FRA,France,,,,,,,,,,,2053.63,2053.63000,,,,,
SA_0000001465,"Hospital discharges, alcohol-related injuries and poisoning, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2330,,,,PUBLISHED,Published,,2002,2002,,EUR,2002,2002,Europe,,,,,FRA,France,,,,,,,,,,,1906.89,1906.89000,,,,,
SA_0000001472,"Alcohol-related injury mortality, per 1,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2336,,,,PUBLISHED,Published,,1964,1964,,EUR,1964,1964,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,0.43,0.43000,,,,,
SA_0000001466,"Hospital discharges, alcoholic liver disease, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2331,,,,PUBLISHED,Published,,1997,1997,,EUR,1997,1997,Europe,,,,,FRA,France,,,,,,,,,,,73,73.00000,,,,,
SA_0000001523,"Prices for alcoholic beverages (average, US$)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2317,,,,PUBLISHED,Published,,2012,2012,,EUR,2012,2012,Europe,,,,,FRA,France,,,,,,,,,,,,,,,,,missing data
SA_0000001546,Excise tax as a per cent of the retail price of alcoholic beverages,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2347,,,,PUBLISHED,Published,,2012,2012,,EUR,2012,2012,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,,,,,,,missing data
SA_0000001461,"Alcohol dependence (15+ ), 12-month prevalence (%) with 95%CI",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1389,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,1.5,,,,,,
SA_0000001470,"Alcohol-related road traffic crashes, per 100,000 population",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2334,SA_0000001470_FRA,Data source,,PUBLISHED,Published,,2002,2002,,EUR,2002,2002,Europe,,,,,FRA,France,,,,,,,,,,,6.4,,,,,,
SA_0000001470,"Alcohol-related road traffic crashes, per 100,000 population",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2334,SA_0000001470_FRA,Data source,,PUBLISHED,Published,,2006,2006,,EUR,2006,2006,Europe,,,,,FRA,France,,,,,,,,,,,5.1,,,,,,
SA_0000001464,"Cautions and arrests for drink-driving, per 100,000 population",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2329,SA_0000001464_FRA,Data source,,PUBLISHED,Published,,2012,2012,,EUR,2012,2012,Europe,,,,,FRA,France,,,,,,,,,,,183.7,,,,,,
SA_0000001470,"Alcohol-related road traffic crashes, per 100,000 population",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2334,SA_0000001470_FRA,Data source,,PUBLISHED,Published,,1999,1999,,EUR,1999,1999,Europe,,,,,FRA,France,,,,,,,,,,,No data,,,,,,
SA_0000001470,"Alcohol-related road traffic crashes, per 100,000 population",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2334,SA_0000001470_FRA,Data source,,PUBLISHED,Published,,1995,1995,,EUR,1995,1995,Europe,,,,,FRA,France,,,,,,,,,,,No data,,,,,,
SA_0000001471,Alcohol-related road traffic crashes (% of all traffic crashes),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2335,SA_0000001471_FRA,Data source,,PUBLISHED,Published,,2005,2005,,EUR,2005,2005,Europe,,,,,FRA,France,,,,,,,,,,,11.8,,,,,,
SA_0000001471,Alcohol-related road traffic crashes (% of all traffic crashes),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2335,SA_0000001471_FRA,Data source,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,,,,FRA,France,,,,,,,,,,,13.4,,,,,,
SA_0000001470,"Alcohol-related road traffic crashes, per 100,000 population",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2334,SA_0000001470_FRA,Data source,,PUBLISHED,Published,,1997,1997,,EUR,1997,1997,Europe,,,,,FRA,France,,,,,,,,,,,No data,,,,,,
SA_0000001470,"Alcohol-related road traffic crashes, per 100,000 population",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2334,SA_0000001470_FRA,Data source,,PUBLISHED,Published,,1996,1996,,EUR,1996,1996,Europe,,,,,FRA,France,,,,,,,,,,,No data,,,,,,
SA_0000001471,Alcohol-related road traffic crashes (% of all traffic crashes),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2335,SA_0000001471_FRA,Data source,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,FRA,France,,,,,,,,,,,13.4,,,,,,
SA_0000001471,Alcohol-related road traffic crashes (% of all traffic crashes),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2335,SA_0000001471_FRA,Data source,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,FRA,France,,,,,,,,,,,11.5,,,,,,
SA_0000001464,"Cautions and arrests for drink-driving, per 100,000 population",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2329,SA_0000001464_FRA,Data source,,PUBLISHED,Published,,2009,2009,,EUR,2009,2009,Europe,,,,,FRA,France,,,,,,,,,,,202.4,,,,,,
SA_0000001509,Advertising restrictions on national radio,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1408,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,partial restriction time/place/content,,,,,,
SA_0000001508,Advertising restrictions on cable television,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1408,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,ban,,,,,,
SA_0000001507,Advertising restrictions on national television,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1408,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,ban,,,,,,
SA_0000001506,National legislation to prevent illegal alcohol,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2341,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,Yes,,,,,,
SA_0000001513,Advertising restrictions on billboards,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1408,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,partial restriction content,,,,,,
SA_0000001511,Advertising restrictions in print media,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1408,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,partial restriction place/content,,,,,,
SA_0000001514,Advertising restrictions at point-of-sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1408,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,partial restriction content,,,,,,
SA_0000001511,Advertising restrictions in print media,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1408,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,partial restriction place/content,,,,,,
SA_0000001515,Advertising restrictions on the internet,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1408,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,partial restriction place/content,,,,,,
SA_0000001516,Restrictions on product placement on national television,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1409,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,ban,,,,,,
SA_0000001517,Restrictions on product placement on cable television,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1409,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,ban,,,,,,
SA_0000001521,Random breath testing (RBT) use,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2344,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,Yes,,,,,,
SA_0000001528,Off-premise sales restrictions on outlet density,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1403,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,No,,,,,,
SA_0000001529,Off-premise sales restrictions at specific events,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1404,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,Yes,,,,,,
SA_0000001532,On-premise sales restrictions on hours,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1402,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,Yes,,,,,,
SA_0000001534,On-premise sales restrictions on outlet density,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1403,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,SA_BEER,Beer,,,,,Yes,,,,,,
SA_0000001531,On-premise sales restrictions on days,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1402,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,SA_BEER,Beer,,,,,No,,,,,,
SA_0000001533,On-premise sales restrictions on places,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1403,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,Yes,,,,,,
SA_0000001535,On-premise sales restrictions at specific events,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1404,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,Yes,,,,,,
SA_0000001533,On-premise sales restrictions on places,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1403,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,SA_BEER,Beer,,,,,Yes,,,,,,
SA_0000001541,Restrictions on sales promotion from owners of pubs and bars (alcohol for free),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1411,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,partial restriction,,,,,,
SA_0000001537,Restrictions on sponsorship of sporting events,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1410,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,ban,,,,,,
SA_0000001539,"Restrictions on sales promotion from producers (parties, events)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1411,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,partial restriction,,,,,,
SA_0000001537,Restrictions on sponsorship of sporting events,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1410,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,ban,,,,,,
SA_0000001538,Restrictions on sponsorship of youth events,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1410,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,ban,,,,,,
SA_0000001542,Government monopoly on production,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1397,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,No,,,,,,
SA_0000001553,Restrictions on alcohol use in public places,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2352,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,ban,,,,,,
SA_0000001553,Restrictions on alcohol use in public places,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2352,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,no restrictions,,,,,,
SA_0000001545,Licence required for retail sales,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1398,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,Yes,,,,,,
SA_0000001647,Awareness activities,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2355,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
SA_0000001647,Awareness activities,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2355,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,No,,,,,,
SA_0000001457,"Liver cirrhosis, age-standardized death rates (15+), per 100,000 population",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1413,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,14.9,,,,,,
SA_0000001518,Age limits on-premise service,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1400,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,18,,,,,,
SA_0000001520,Legal blood alcohol concentration (BAC) limits,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1407,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,,,,,,,0.02%,,,,,,
SA_0000001475,Annual revenues from alcohol excise tax in millions US$,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2316,SA_0000001475_FRA,Data source,,PUBLISHED,Published,,2011,2011,,EUR,2011,2011,Europe,,,,,FRA,France,,,,,,,,,,,3801.24,3801.24000,,,,,
SA_0000001475,Annual revenues from alcohol excise tax in millions US$,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2316,SA_0000001475_FRA,Data source,,PUBLISHED,Published,,2015,2015,,EUR,2015,2015,Europe,,,,,FRA,France,,,,,,,,,,,3643.26,3643.26000,,,,,
SA_0000001475,Annual revenues from alcohol excise tax in millions US$,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2316,SA_0000001475_FRA,Data source,,PUBLISHED,Published,,2006,2006,,EUR,2006,2006,Europe,,,,,FRA,France,,,,,,,,,,,3200.89,3200.89000,,,,,
SA_0000001547,Excise duty (average) per hectolitre in Euros,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,0.5,0.50000,,,,,
SA_0000001547,Excise duty (average) per hectolitre in Euros,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318,,,,PUBLISHED,Published,,2012,2012,,EUR,2012,2012,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,3.66,3.66000,,,,,
SA_0000001547,Excise duty (average) per hectolitre in Euros,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318,,,,PUBLISHED,Published,,2014,2014,,EUR,2014,2014,Europe,,,,,FRA,France,,,,,SA_BEER,Beer,,,,,7.38,7.38000,,,,,
SA_0000001547,Excise duty (average) per hectolitre in Euros,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318,,,,PUBLISHED,Published,,2011,2011,,EUR,2011,2011,Europe,,,,,FRA,France,,,,,SA_BEER,Beer,,,,,13.3,13.30000,,,,,
SA_0000001547,Excise duty (average) per hectolitre in Euros,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318,,,,PUBLISHED,Published,,2012,2012,,EUR,2012,2012,Europe,,,,,FRA,France,,,,,SA_BEER,Beer,,,,,13.2,13.20000,,,,,
SA_0000001547,Excise duty (average) per hectolitre in Euros,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318,,,,PUBLISHED,Published,,2014,2014,,EUR,2014,2014,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,3.75,3.75000,,,,,
SA_0000001547,Excise duty (average) per hectolitre in Euros,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318,,,,PUBLISHED,Published,,2009,2009,,EUR,2009,2009,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,0.6,0.60000,,,,,
SA_0000001547,Excise duty (average) per hectolitre in Euros,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318,SA_0000001547_FRA,Data Source,,PUBLISHED,Published,,2013,2013,,EUR,2013,2013,Europe,,,,,FRA,France,,,,,SA_TOTAL,All types,,,,,4,3.66000,,,,,
SA_0000001547,Excise duty (average) per hectolitre in Euros,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2318,SA_0000001547_FRA,Data Source,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,,,,FRA,France,,,,,SA_TOTAL,All types,,,,,3,2.75000,,,,,
SA_0000001474,Alcoholic excise tax revenue as a per cent of government revenue,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2338,SA_0000001474_FRA,Data Source,,PUBLISHED,Published,,2003,2003,,EUR,2003,2003,Europe,,,,,FRA,France,,,,,,,,,,,1.7,1.70000,,,,,
SA_0000001474,Alcoholic excise tax revenue as a per cent of government revenue,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2338,SA_0000001474_FRA,Data Source,,PUBLISHED,Published,,2002,2002,,EUR,2002,2002,Europe,,,,,FRA,France,,,,,,,,,,,1.7,1.70000,,,,,
SA_0000001474,Alcoholic excise tax revenue as a per cent of government revenue,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2338,SA_0000001474_FRA,Data Source,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,FRA,France,,,,,,,,,,,1.7,1.70000,,,,,
