GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2007,2007,,EUR,Europe,,FRA,2007,2007,France,,YEARS05-09,5-9 years,,FMLE,Female,,,,,27.9 [20.4-35.5],27.90000,20.40000,35.50000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2014,2014,,EUR,Europe,,FRA,2014,2014,France,,YEARS05-09,5-9 years,,FMLE,Female,,,,,30.0 [20.9-39.6],30.00000,20.90000,39.60000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2016,2016,,EUR,Europe,,FRA,2016,2016,France,,YEARS05-09,5-9 years,,FMLE,Female,,,,,30.7 [20.4-41.4],30.70000,20.40000,41.40000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1980,1980,,EUR,Europe,,FRA,1980,1980,France,,YEARS10-19,10-19 years,,FMLE,Female,,,,,17.2 [10.4-24.8],17.20000,10.40000,24.80000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1982,1982,,EUR,Europe,,FRA,1982,1982,France,,YEARS10-19,10-19 years,,FMLE,Female,,,,,17.7 [11.3-25.1],17.70000,11.30000,25.10000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1989,1989,,EUR,Europe,,FRA,1989,1989,France,,YEARS10-19,10-19 years,,FMLE,Female,,,,,19.6 [13.4-26.4],19.60000,13.40000,26.40000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1991,1991,,EUR,Europe,,FRA,1991,1991,France,,YEARS10-19,10-19 years,,FMLE,Female,,,,,20.2 [13.9-26.9],20.20000,13.90000,26.90000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1996,1996,,EUR,Europe,,FRA,1996,1996,France,,YEARS10-19,10-19 years,,FMLE,Female,,,,,22.1 [15.7-28.6],22.10000,15.70000,28.60000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1998,1998,,EUR,Europe,,FRA,1998,1998,France,,YEARS10-19,10-19 years,,FMLE,Female,,,,,22.7 [16.3-29.0],22.70000,16.30000,29.00000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2005,2005,,EUR,Europe,,FRA,2005,2005,France,,YEARS10-19,10-19 years,,FMLE,Female,,,,,24.7 [18.7-30.8],24.70000,18.70000,30.80000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2007,2007,,EUR,Europe,,FRA,2007,2007,France,,YEARS10-19,10-19 years,,FMLE,Female,,,,,25.3 [19.2-31.5],25.30000,19.20000,31.50000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2014,2014,,EUR,Europe,,FRA,2014,2014,France,,YEARS10-19,10-19 years,,FMLE,Female,,,,,27.3 [19.7-35.3],27.30000,19.70000,35.30000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2016,2016,,EUR,Europe,,FRA,2016,2016,France,,YEARS10-19,10-19 years,,FMLE,Female,,,,,27.9 [19.3-37.2],27.90000,19.30000,37.20000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1980,1980,,EUR,Europe,,FRA,1980,1980,France,,YEARS05-19,5-19  years,,MLE,Male,,,,,18.6 [10.9-28.1],18.60000,10.90000,28.10000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1982,1982,,EUR,Europe,,FRA,1982,1982,France,,YEARS05-19,5-19  years,,MLE,Male,,,,,19.4 [11.9-28.2],19.40000,11.90000,28.20000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1989,1989,,EUR,Europe,,FRA,1989,1989,France,,YEARS05-19,5-19  years,,MLE,Male,,,,,21.9 [14.7-29.9],21.90000,14.70000,29.90000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1991,1991,,EUR,Europe,,FRA,1991,1991,France,,YEARS05-19,5-19  years,,MLE,Male,,,,,22.8 [15.6-30.6],22.80000,15.60000,30.60000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1996,1996,,EUR,Europe,,FRA,1996,1996,France,,YEARS05-19,5-19  years,,MLE,Male,,,,,25.2 [17.9-32.9],25.20000,17.90000,32.90000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1998,1998,,EUR,Europe,,FRA,1998,1998,France,,YEARS05-19,5-19  years,,MLE,Male,,,,,25.9 [18.7-33.4],25.90000,18.70000,33.40000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2005,2005,,EUR,Europe,,FRA,2005,2005,France,,YEARS05-19,5-19  years,,MLE,Male,,,,,28.1 [21.3-35.1],28.10000,21.30000,35.10000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2007,2007,,EUR,Europe,,FRA,2007,2007,France,,YEARS05-19,5-19  years,,MLE,Male,,,,,28.7 [21.7-35.6],28.70000,21.70000,35.60000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2014,2014,,EUR,Europe,,FRA,2014,2014,France,,YEARS05-19,5-19  years,,MLE,Male,,,,,30.7 [21.3-39.9],30.70000,21.30000,39.90000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2016,2016,,EUR,Europe,,FRA,2016,2016,France,,YEARS05-19,5-19  years,,MLE,Male,,,,,31.2 [20.7-41.9],31.20000,20.70000,41.90000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1980,1980,,EUR,Europe,,FRA,1980,1980,France,,YEARS05-09,5-9 years,,MLE,Male,,,,,20.2 [11.7-30.3],20.20000,11.70000,30.30000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1982,1982,,EUR,Europe,,FRA,1982,1982,France,,YEARS05-09,5-9 years,,MLE,Male,,,,,21.0 [12.8-30.7],21.00000,12.80000,30.70000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1989,1989,,EUR,Europe,,FRA,1989,1989,France,,YEARS05-09,5-9 years,,MLE,Male,,,,,24.1 [16.2-33.1],24.10000,16.20000,33.10000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1991,1991,,EUR,Europe,,FRA,1991,1991,France,,YEARS05-09,5-9 years,,MLE,Male,,,,,25.0 [17.1-34.0],25.00000,17.10000,34.00000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1996,1996,,EUR,Europe,,FRA,1996,1996,France,,YEARS05-09,5-9 years,,MLE,Male,,,,,27.2 [19.3-35.8],27.20000,19.30000,35.80000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1998,1998,,EUR,Europe,,FRA,1998,1998,France,,YEARS05-09,5-9 years,,MLE,Male,,,,,28.1 [20.2-36.5],28.10000,20.20000,36.50000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2005,2005,,EUR,Europe,,FRA,2005,2005,France,,YEARS05-09,5-9 years,,MLE,Male,,,,,30.7 [22.9-38.7],30.70000,22.90000,38.70000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2007,2007,,EUR,Europe,,FRA,2007,2007,France,,YEARS05-09,5-9 years,,MLE,Male,,,,,31.4 [23.3-39.4],31.40000,23.30000,39.40000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2014,2014,,EUR,Europe,,FRA,2014,2014,France,,YEARS05-09,5-9 years,,MLE,Male,,,,,33.4 [23.1-43.9],33.40000,23.10000,43.90000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2016,2016,,EUR,Europe,,FRA,2016,2016,France,,YEARS05-09,5-9 years,,MLE,Male,,,,,34.0 [22.4-46.0],34.00000,22.40000,46.00000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1980,1980,,EUR,Europe,,FRA,1980,1980,France,,YEARS10-19,10-19 years,,MLE,Male,,,,,17.9 [10.2-27.3],17.90000,10.20000,27.30000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1982,1982,,EUR,Europe,,FRA,1982,1982,France,,YEARS10-19,10-19 years,,MLE,Male,,,,,18.6 [11.2-27.7],18.60000,11.20000,27.70000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1989,1989,,EUR,Europe,,FRA,1989,1989,France,,YEARS10-19,10-19 years,,MLE,Male,,,,,20.9 [13.7-28.9],20.90000,13.70000,28.90000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1991,1991,,EUR,Europe,,FRA,1991,1991,France,,YEARS10-19,10-19 years,,MLE,Male,,,,,21.7 [14.5-29.5],21.70000,14.50000,29.50000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1996,1996,,EUR,Europe,,FRA,1996,1996,France,,YEARS10-19,10-19 years,,MLE,Male,,,,,24.2 [16.9-32.0],24.20000,16.90000,32.00000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,1998,1998,,EUR,Europe,,FRA,1998,1998,France,,YEARS10-19,10-19 years,,MLE,Male,,,,,24.8 [17.6-32.4],24.80000,17.60000,32.40000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2005,2005,,EUR,Europe,,FRA,2005,2005,France,,YEARS10-19,10-19 years,,MLE,Male,,,,,26.8 [20.0-33.9],26.80000,20.00000,33.90000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2007,2007,,EUR,Europe,,FRA,2007,2007,France,,YEARS10-19,10-19 years,,MLE,Male,,,,,27.4 [20.4-34.5],27.40000,20.40000,34.50000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2014,2014,,EUR,Europe,,FRA,2014,2014,France,,YEARS10-19,10-19 years,,MLE,Male,,,,,29.3 [20.0-38.7],29.30000,20.00000,38.70000,,,
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4806,PUBLISHED,Published,,2016,2016,,EUR,Europe,,FRA,2016,2016,France,,YEARS10-19,10-19 years,,MLE,Male,,,,,29.8 [19.4-40.9],29.80000,19.40000,40.90000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1976,1976,,EUR,Europe,,FRA,1976,1976,France,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,2.7 [0.7-6.6],2.70000,0.70000,6.60000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1978,1978,,EUR,Europe,,FRA,1978,1978,France,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,2.9 [0.8-6.6],2.90000,0.80000,6.60000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1985,1985,,EUR,Europe,,FRA,1985,1985,France,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,3.5 [1.4-6.6],3.50000,1.40000,6.60000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1987,1987,,EUR,Europe,,FRA,1987,1987,France,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,3.7 [1.6-6.8],3.70000,1.60000,6.80000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1992,1992,,EUR,Europe,,FRA,1992,1992,France,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,4.4 [2.2-7.7],4.40000,2.20000,7.70000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1994,1994,,EUR,Europe,,FRA,1994,1994,France,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,4.8 [2.4-8.1],4.80000,2.40000,8.10000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2001,2001,,EUR,Europe,,FRA,2001,2001,France,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,5.8 [3.3-9.0],5.80000,3.30000,9.00000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2003,2003,,EUR,Europe,,FRA,2003,2003,France,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,6.0 [3.6-9.2],6.00000,3.60000,9.20000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2010,2010,,EUR,Europe,,FRA,2010,2010,France,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,7.1 [4.2-10.6],7.10000,4.20000,10.60000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,2012,2012,,EUR,Europe,,FRA,2012,2012,France,,YEARS05-19,5-19  years,,BTSX,Both sexes,,,,,7.4 [4.2-11.5],7.40000,4.20000,11.50000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1976,1976,,EUR,Europe,,FRA,1976,1976,France,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,3.6 [0.9-8.8],3.60000,0.90000,8.80000,,,
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4807,PUBLISHED,Published,,1978,1978,,EUR,Europe,,FRA,1978,1978,France,,YEARS05-09,5-9 years,,BTSX,Both sexes,,,,,3.9 [1.1-8.7],3.90000,1.10000,8.70000,,,
