GHO (CODE),GHO (DISPLAY),GHO (URL),GBDCHILDCAUSES (CODE),GBDCHILDCAUSES (DISPLAY),GBDCHILDCAUSES (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE40-44,40-44 years,,MLE,Male,,,,,,,,97180.11,97180.11000,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE45-49,45-49 years,,MLE,Male,,,,,,,,96100.5,96100.50000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE45-49,45-49 years,,MLE,Male,,,,,,,,476263.8,476263.80000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE50-54,50-54 years,,MLE,Male,,,,,,,,464519.5,464519.50000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE50-54,50-54 years,,MLE,Male,,,,,,,,30.3,30.28481,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE55-59,55-59 years,,MLE,Male,,,,,,,,447615.9,447615.90000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE55-59,55-59 years,,MLE,Male,,,,,,,,26.2,26.15951,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE60-64,60-64 years,,MLE,Male,,,,,,,,22.2,22.20220,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE65-69,65-69 years,,MLE,Male,,,,,,,,0.08,0.07989,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE70-74,70-74 years,,MLE,Male,,,,,,,,0.117,0.11717,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE70-74,70-74 years,,MLE,Male,,,,,,,,8896.106,8896.10600,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE75-79,75-79 years,,MLE,Male,,,,,,,,0.193,0.19344,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE75-79,75-79 years,,MLE,Male,,,,,,,,12965.73,12965.73000,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE80-84,80-84 years,,MLE,Male,,,,,,,,16154.56,16154.56000,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE80-84,80-84 years,,MLE,Male,,,,,,,,457063.1,457063.10000,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE85PLUS,85+ years,,MLE,Male,,,,,,,,225934.8,225934.80000,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGELT1,<1 year,,FMLE,Female,,,,,,,,0.003,0.00323,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGELT1,<1 year,,FMLE,Female,,,,,,,,8429293,8429293.00000,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE1-4,1-4 years,,FMLE,Female,,,,,,,,0,0.00018,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE5-9,5-9 years,,FMLE,Female,,,,,,,,0,0.00009,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE5-9,5-9 years,,FMLE,Female,,,,,,,,99606.79,99606.79000,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE10-14,10-14 years,,FMLE,Female,,,,,,,,99561.95,99561.95000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE10-14,10-14 years,,FMLE,Female,,,,,,,,497703.1,497703.10000,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE15-19,15-19  years,,FMLE,Female,,,,,,,,99519.29,99519.29000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE15-19,15-19  years,,FMLE,Female,,,,,,,,497378.5,497378.50000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE20-24,20-24 years,,FMLE,Female,,,,,,,,496822.9,496822.90000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE20-24,20-24 years,,FMLE,Female,,,,,,,,64.8,64.75383,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE25-29,25-29 years,,FMLE,Female,,,,,,,,59.8,59.83035,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE30-34,30-34 years,,FMLE,Female,,,,,,,,0.002,0.00196,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE30-34,30-34 years,,FMLE,Female,,,,,,,,54.9,54.92086,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE35-39,35-39 years,,FMLE,Female,,,,,,,,0.003,0.00342,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE40-44,40-44 years,,FMLE,Female,,,,,,,,0.006,0.00580,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE40-44,40-44 years,,FMLE,Female,,,,,,,,572.208,572.20840,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE45-49,45-49 years,,FMLE,Female,,,,,,,,918.515,918.51490,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE45-49,45-49 years,,FMLE,Female,,,,,,,,3964111,3964111.00000,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE50-54,50-54 years,,FMLE,Female,,,,,,,,1342.445,1342.44500,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE50-54,50-54 years,,FMLE,Female,,,,,,,,3476046,3476046.00000,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,0.004,0.00372,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,2993615,2993615.00000,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE60-64,60-64 years,,FMLE,Female,,,,,,,,0.005,0.00526,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE65-69,65-69 years,,FMLE,Female,,,,,,,,0.007,0.00747,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE65-69,65-69 years,,FMLE,Female,,,,,,,,91571.39,91571.39000,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE70-74,70-74 years,,FMLE,Female,,,,,,,,0.012,0.01196,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE70-74,70-74 years,,FMLE,Female,,,,,,,,88210.68,88210.68000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE70-74,70-74 years,,FMLE,Female,,,,,,,,429248.7,429248.70000,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE75-79,75-79 years,,FMLE,Female,,,,,,,,83078.88,83078.88000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE75-79,75-79 years,,FMLE,Female,,,,,,,,395221.3,395221.30000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE80-84,80-84 years,,FMLE,Female,,,,,,,,338448.1,338448.10000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE80-84,80-84 years,,FMLE,Female,,,,,,,,10.5,10.50943,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE85PLUS,85+ years,,FMLE,Female,,,,,,,,441710,441710.00000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2007,2007,,EUR,2007,2007,Europe,,FRA,France,,AGE85PLUS,85+ years,,FMLE,Female,,,,,,,,7.4,7.35868,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,FRA,France,,AGELT1,<1 year,,MLE,Male,,,,,,,,0.004,0.00402,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,FRA,France,,AGELT1,<1 year,,MLE,Male,,,,,,,,77.9,77.87883,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,FRA,France,,AGE1-4,1-4 years,,MLE,Male,,,,,,,,0.001,0.00084,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,FRA,France,,AGE5-9,5-9 years,,MLE,Male,,,,,,,,0,0.00045,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,FRA,France,,AGE5-9,5-9 years,,MLE,Male,,,,,,,,44.408,44.40806,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,FRA,France,,AGE10-14,10-14 years,,MLE,Male,,,,,,,,58.973,58.97307,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,FRA,France,,AGE10-14,10-14 years,,MLE,Male,,,,,,,,6792609,6792609.00000,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,FRA,France,,AGE15-19,15-19  years,,MLE,Male,,,,,,,,225.834,225.83420,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,FRA,France,,AGE15-19,15-19  years,,MLE,Male,,,,,,,,6295406,6295406.00000,,,,,
LIFE_0000000034,Tx - person-years lived above age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/34,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,FRA,France,,AGE20-24,20-24 years,,MLE,Male,,,,,,,,5798829,5798829.00000,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,FRA,France,,AGE25-29,25-29 years,,MLE,Male,,,,,,,,0.001,0.00086,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,FRA,France,,AGE30-34,30-34 years,,MLE,Male,,,,,,,,0.001,0.00092,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,FRA,France,,AGE30-34,30-34 years,,MLE,Male,,,,,,,,98378.93,98378.93000,,,,,
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/29,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,FRA,France,,AGE35-39,35-39 years,,MLE,Male,,,,,,,,0.001,0.00137,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,FRA,France,,AGE35-39,35-39 years,,MLE,Male,,,,,,,,97928,97928.00000,,,,,
LIFE_0000000031,lx - number of people left alive at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/31,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,FRA,France,,AGE40-44,40-44 years,,MLE,Male,,,,,,,,97258.11,97258.11000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,FRA,France,,AGE40-44,40-44 years,,MLE,Male,,,,,,,,483833.6,483833.60000,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,FRA,France,,AGE45-49,45-49 years,,MLE,Male,,,,,,,,476902.4,476902.40000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,FRA,France,,AGE45-49,45-49 years,,MLE,Male,,,,,,,,34.8,34.80741,,,,,
LIFE_0000000033,nLx - person-years lived between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/33,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,FRA,France,,AGE50-54,50-54 years,,MLE,Male,,,,,,,,465517.5,465517.50000,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,FRA,France,,AGE50-54,50-54 years,,MLE,Male,,,,,,,,30.4,30.40566,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,FRA,France,,AGE55-59,55-59 years,,MLE,Male,,,,,,,,26.3,26.26420,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,FRA,France,,AGE60-64,60-64 years,,MLE,Male,,,,,,,,0.056,0.05602,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,FRA,France,,AGE65-69,65-69 years,,MLE,Male,,,,,,,,0.079,0.07865,,,,,
LIFE_0000000032,ndx - number of people dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/32,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,FRA,France,,AGE65-69,65-69 years,,MLE,Male,,,,,,,,6512.493,6512.49300,,,,,
LIFE_0000000030,nqx - probability of dying between ages x and x+n,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/30,,,,PUBLISHED,Published,,2008,2008,,EUR,2008,2008,Europe,,FRA,France,,AGE70-74,70-74 years,,MLE,Male,,,,,,,,0.116,0.11558,,,,,
